company_id,company_name,industry,funding_rounds,total_funding,last_funding_date,job_postings_30d,employee_growth_pct,hiring_roles,industry_growth_rate,regional_employment_trend,funding_per_employee,days_since_last_funding,growth_momentum,is_hot_lead
COMP_013799,Collins-Watkins,Retail,6.396589124,7433799.61,25-09-2023,9.666611942,-8.270195368,Operations,21.3,13.8,-8544.597253,514,74337996.1,0
COMP_010814,Alvarado-Newton,Retail,2.799703796,986674.59,08-06-2024,11.74262859,5.820175898,Engineering,9.2,-2.2,1370.381375,257,9866745.9,0
COMP_020018,Miller-Hampton,Healthcare,2.92153925,5979908.08,16-03-2022,3.044766004,7.923497959,Engineering,27.8,11.3,6294.640084,1072,17939724.24,0
COMP_009765,Cline-Carter,Tech,1.131983971,11561078.98,14-05-2021,10.52907897,-7.162642547,Marketing,20.1,7.3,-13763.18926,1378,138732947.8,0
COMP_001168,Parks Ltd,Healthcare,1.802256326,9267955.2,18-07-2020,11.29495702,43.83923498,Operations,16.7,7.1,1879.909777,1678,92679552,0
COMP_023139,"Gould, Ramirez and Armstrong",Fintech,2.680384571,244244.99,19-10-2024,9.699691304,37.57827334,Marketing,22,14,69.98423782,124,2442449.9,0
COMP_024338,Choi Ltd,Retail,1.026758808,2743350.11,22-06-2023,7.34385856,33.50317684,Marketing,22.8,-2,896.5196438,609,19203450.77,0
COMP_014700,Jones Ltd,Fintech,2.542817091,10971965.16,17-09-2022,8.677276026,20.6867108,Engineering,16.3,4.2,4442.091158,887,120691616.8,1
COMP_004509,Jackson-Yang,Retail,3.127168526,7939984.32,10-02-2022,6.549285949,30.08804122,Engineering,10.4,10.2,2664.424268,1106,55579890.24,0
COMP_023865,Stephenson LLC,Fintech,4.882007904,2874012.94,09-03-2022,11.08834024,10.58869129,Operations,23.3,9.5,2415.136924,1079,34488155.28,0
COMP_023588,Hicks-Barber,SaaS,1.890821494,7551874.55,25-07-2024,9.090223773,-4.743991463,Engineering,14.5,9.2,-17562.49895,210,60414996.4,0
COMP_012398,Thompson LLC,Healthcare,2.116273305,5347883.68,17-04-2020,8.815194103,27.18610832,Marketing,13.1,6.7,1764.978112,1770,53478836.8,0
COMP_006567,George-Tyler,Retail,2.49396436,7338098.14,16-04-2021,7.581859676,4.35652734,Marketing,7.6,5.5,13845.46819,1406,66042883.26,0
COMP_013945,"Lopez, Bowman and Lee",SaaS,0.82718245,9713983.55,19-07-2021,5.218141568,1.76662929,Engineering,12.5,5.2,37361.47519,1312,48569917.75,0
COMP_013222,"Beltran, Bryant and Barnes",SaaS,1.725340745,1764593.29,24-10-2022,9.756267646,17.88705394,Marketing,16.7,5.4,676.0893831,850,15881339.61,0
COMP_012171,"Gonzalez, Arnold and Curtis",Healthcare,3.901607088,7914878.74,16-03-2020,11.6980753,-2.50142768,Operations,14.8,8.5,-52765.85827,1802,102893423.6,0
COMP_008139,Hamilton and Sons,Retail,3.582631012,662337.69,12-12-2021,3.276810521,10.07718285,Engineering,5.5,6.3,655.7798911,1166,1987013.07,0
COMP_005304,Williams-Barnes,Healthcare,1.723939168,12102503.16,29-05-2022,8.8519898,-5.830617685,Marketing,12.6,7,-18619.23563,998,133127534.8,0
COMP_003656,"Haney, Andrade and Jordan",Healthcare,6.191056676,3587627.06,27-03-2022,8.265553586,44.30688663,Marketing,9.3,-2.5,808.0241126,1061,32288643.54,0
COMP_002000,"Hodge, Brown and Buchanan",SaaS,2.212710762,3749233.58,06-09-2024,6.731229975,38.80288445,Marketing,23.2,-3.3,842.5244,167,26244635.06,0
COMP_018609,Luna-Guzman,Retail,4.368998388,298822.59,03-08-2023,9.260808389,51.01608331,Operations,25,5.5,59.40806958,567,2689403.31,0
COMP_018703,Perez and Sons,Fintech,1.87660432,3850116.7,16-10-2024,11.32659865,12.53311683,Marketing,14.8,8.2,2873.221418,127,46201400.4,0
COMP_005614,Rivera and Sons,Retail,3.686346913,3710186.87,21-01-2021,5.574539929,36.53346631,Sales,15.6,0.6,830.019434,1491,18550934.35,0
COMP_022947,"Davidson, Mcbride and Lopez",Healthcare,1.908048176,3608898.66,15-10-2020,8.533878236,-10.58669039,Operations,8,0.7,-4686.881377,1589,32480087.94,0
COMP_001088,Lopez Ltd,SaaS,3.170354993,5680497.56,02-10-2021,12.07979643,-8.592690389,Sales,22.6,5.4,-7282.689179,1237,62485473.16,0
COMP_005892,Sanchez LLC,Healthcare,2.124927917,4529954.49,30-09-2024,4.528271923,5.985876454,Engineering,11.4,1.2,6039.93932,143,22649772.45,0
COMP_024257,Hopkins PLC,Healthcare,0.988415343,7769127.81,03-10-2023,4.186571636,41.30374255,Marketing,7.5,8.8,1956.959146,506,31076511.24,0
COMP_010151,Casey-Hensley,Tech,3.154076073,830928.74,14-01-2024,9.586644725,-6.857869339,Engineering,17.9,5.9,-1567.790075,403,9971144.88,0
COMP_024341,Hall-Miller,Healthcare,1.905147961,9826077.65,22-09-2020,10.81489312,7.606387541,Marketing,26.1,6.8,11560.09135,1612,117912931.8,0
COMP_004241,Hudson-Cantrell,SaaS,5.032985953,7807316.03,02-03-2021,9.972889472,16.09832383,Engineering,10.1,-2.7,4675.039539,1451,78073160.3,0
COMP_019052,"Jones, Morgan and Marshall",Tech,5.402833182,3188063.22,14-06-2021,9.908658623,-2.098072673,Operations,18,6.3,-28982.39291,1347,25504505.76,0
COMP_006036,Harrell-Drake,Healthcare,3.166352637,1877729.28,04-10-2023,6.759090304,16.33645108,Marketing,17.4,3.4,1026.081574,505,11266375.68,0
COMP_008400,Tucker-Moreno,Retail,4.169928848,2186769.9,10-04-2020,7.639229844,40.29446359,Sales,18.3,14.3,503.8640323,1777,15307389.3,0
COMP_004565,Davis and Sons,Tech,5.024630185,282498.19,10-01-2022,15.18118776,6.722271213,Operations,16.2,-4.8,381.7543108,1137,4237472.85,0
COMP_014739,Garcia LLC,Healthcare,2.100461295,2439770.65,06-01-2022,12.26537501,21.19878227,Sales,9.8,-0.6,1020.82454,1141,26837477.15,1
COMP_007604,"Collins, Anderson and Davis",Tech,1.900033144,3725460.24,12-10-2023,7.295844791,9.569654687,Engineering,20.4,14.7,3921.537095,497,26078221.68,0
COMP_007386,Guzman Group,Fintech,1.029869685,1134402.49,13-02-2025,10.81829139,26.94807934,Engineering,18.1,-3.5,370.719768,7,11344024.9,0
COMP_005655,"Garcia, Palmer and Rodriguez",Retail,1.066332025,447185.62,05-01-2021,8.874716767,16.36565198,Marketing,27.8,4.1,232.9091771,1507,4471856.2,0
COMP_011197,Woods-Fisher,SaaS,3.070073612,1585783.62,18-10-2023,2.670477093,17.29481416,Engineering,23.1,10.8,727.4236789,491,4757350.86,0
COMP_009731,Patterson Ltd,SaaS,2.318577895,666191.72,06-05-2020,10.20500336,48.25423729,Engineering,26.1,-3.7,133.238344,1751,5995725.48,0
COMP_011115,"Wells, Watts and Lee",Healthcare,4.498416429,224500.43,13-05-2024,9.360461128,6.457721194,Engineering,12.2,2.4,340.1521667,283,2245004.3,0
COMP_022603,Peters LLC,Retail,1.057463755,2259190.98,22-08-2023,9.828743679,24.37770534,Sales,6.6,7,859.0079772,548,27110291.76,0
COMP_022017,Aguirre-Sanchez,Healthcare,2.940411902,3090717.01,21-01-2024,11.31460777,43.29829856,Engineering,29.7,13.6,659.0014947,396,37088604.12,1
COMP_002694,Ellis LLC,Healthcare,0.909800886,2969384.93,12-10-2020,12.72274663,44.92687541,Sales,18.8,-1.9,710.3791699,1592,41571389.02,0
COMP_013284,Owen-Hardin,Tech,2.23180787,125108.09,15-03-2023,9.868592819,33.18927548,Marketing,19.9,-0.9,34.27618904,708,1251080.9,0
COMP_021489,Hughes-Shaw,Retail,3.583038743,4529132.91,28-10-2020,7.550484565,-0.777757241,Engineering,24.5,4.5,226456.6455,1576,31703930.37,0
COMP_007292,"Williams, Powell and Martin",Tech,1.021868805,1883486.53,28-01-2023,11.24417358,-1.089418234,Sales,26.8,6.1,-94174.3265,754,22601838.36,0
COMP_008872,"Flores, Dunlap and Moyer",Healthcare,1.773605272,6448899.01,08-04-2022,8.168683115,52.42612442,Operations,10.3,0,1318.793254,1049,58040091.09,0
COMP_003850,Byrd and Sons,Retail,3.526748753,4550833.85,18-01-2021,13.11007339,36.30857445,Engineering,15.4,14.1,993.631845,1494,59160840.05,0
COMP_001651,Cole LLC,Fintech,3.401524392,2868177.2,28-06-2022,18.26931016,17.55601684,Operations,24.5,0.8,1638.9584,968,45890835.2,1
COMP_014181,Johnson Ltd,Fintech,3.901808808,3592066.55,22-05-2022,15.63068449,40.93494155,Sales,15.8,-2.8,818.2383941,1005,53880998.25,1
COMP_010759,Perkins-Sanford,Retail,3.049422848,3166656.96,19-12-2020,11.16203977,-2.198143,Operations,6.6,-2.3,-31666.5696,1524,37999883.52,0
COMP_024430,Williams LLC,Healthcare,1.917531956,4687567.88,07-06-2023,12.17149799,41.42065091,Marketing,27.4,-1.5,1189.738041,624,56250814.56,1
COMP_006247,Williams Ltd,SaaS,3.138971788,4636393.74,04-10-2022,5.666579714,15.60328404,Sales,7.7,8.3,2634.314625,870,32454756.18,0
COMP_013302,Curtis-Compton,SaaS,5.536495025,6748187.61,11-05-2020,10.15012301,20.91686206,Operations,23.6,-2.2,2896.217858,1746,67481876.1,0
COMP_023225,Griffin-Wilson,SaaS,6.21217191,7007262.23,21-03-2023,11.58454243,1.876243642,Engineering,13.2,14.5,23357.54077,702,77079884.53,0
COMP_018278,Martin PLC,Tech,2.27127494,2201327.8,13-10-2022,8.4243423,46.95119386,Engineering,20.9,10.2,447.4243496,861,22013278,0
COMP_021774,Dawson and Sons,Fintech,2.385147589,3288201.37,03-06-2024,11.03398938,6.4329223,Marketing,11.7,11.1,4504.385438,262,36170215.07,0
COMP_011650,"Edwards, Marshall and Wilson",Retail,3.374491272,6439995.11,15-04-2022,15.17311272,-0.410621588,Sales,7,-0.7,107333.2518,1042,103039921.8,0
COMP_014590,Harris-Ward,Tech,6.502987113,3862877.2,13-02-2024,5.192613384,-1.722490053,Engineering,22.4,4.2,-48285.965,373,19314386,0
COMP_005129,"Brown, Miller and Marshall",Fintech,2.851183574,9826470.38,02-11-2021,14.46346361,53.79075732,Marketing,9.6,-0.1,1934.344563,1206,127744114.9,1
COMP_017783,Blanchard-Malone,Fintech,3.706733835,7233768.03,27-04-2020,6.672737777,35.44750862,Marketing,24.7,13.7,1722.325721,1760,57870144.24,0
COMP_008673,Martinez-Howell,Tech,1.108052525,1583184.12,24-07-2024,12.49913517,13.36898762,Sales,5.6,2.3,995.713283,211,17415025.32,0
COMP_005544,"Snyder, Gardner and Thomas",SaaS,4.978363088,235465.15,09-12-2022,3.693170388,26.08796901,Marketing,22.2,14.5,90.56351923,804,941860.6,0
COMP_012300,Hill-Nelson,Retail,2.832412628,5673051.08,04-11-2021,16.3123927,-0.613210123,Marketing,22.5,1.1,141826.277,1204,96441868.36,0
COMP_000561,"Morris, White and Gutierrez",Tech,2.725024556,896541.4,04-06-2023,10.68801283,-1.009894482,Sales,27.2,1,inf,627,9861955.4,0
COMP_013254,Montoya-Schmidt,Tech,5.062372979,1310391.65,07-09-2023,12.42339468,38.77515512,Engineering,12.5,-0.7,305.4525991,532,15724699.8,0
COMP_017201,Guzman Group,Fintech,4.614619461,5188707.59,03-08-2022,8.066302399,24.9039999,Marketing,9.8,12.8,2198.604911,932,41509660.72,0
COMP_014991,Phillips Ltd,Tech,4.393398656,5776627.51,27-06-2024,13.09020648,46.96702604,Marketing,28,2.3,1153.019463,238,69319530.12,1
COMP_004194,"Roberts, Johnson and Hart",Healthcare,2.823600384,1345950.99,05-09-2020,5.125000024,4.556782369,Marketing,28,2,2243.25165,1629,8075705.94,0
COMP_024657,Mcconnell-Odom,Tech,2.169920656,821189.94,24-06-2022,10.43772046,37.65380859,Marketing,26,9.2,273.72998,972,7390709.46,0
COMP_012756,Norris PLC,Healthcare,2.87287465,6659518.97,03-11-2021,11.64570294,31.83641475,Marketing,5.1,0.2,1999.855547,1205,73254708.67,1
COMP_009962,Hardy Inc,Tech,4.753382906,4572343.36,15-06-2020,12.11600287,41.78559284,Operations,23.3,1.2,944.6990413,1711,59440463.68,1
COMP_019707,Huffman Ltd,SaaS,5.824895413,398393.17,26-02-2024,9.241186771,-6.842853401,Sales,5.9,3.1,-847.6450426,360,4382324.87,0
COMP_002789,Smith Inc,Tech,5.222093521,3360396.57,17-02-2024,12.1722561,36.78860533,Sales,11.3,11.6,859.4364629,369,40324758.84,1
COMP_005346,Holland-Mcdowell,Retail,3.381423013,2168690.36,23-07-2021,11.01552635,32.79135203,Engineering,12.2,9.7,635.9795777,1308,26024284.32,0
COMP_008264,Pace-Collins,Fintech,3.409335467,1948778.39,11-10-2023,8.759743918,18.33962222,Operations,6.7,8.9,866.1237289,498,15590227.12,0
COMP_007857,Paul-Curtis,Fintech,3.129780534,3349162.04,15-07-2021,10.76006685,34.26682493,Engineering,23.8,0.8,987.9534041,1316,33491620.4,0
COMP_020592,Clark-Davis,SaaS,2.759411524,5329781.59,16-12-2020,15.86132018,24.92998305,Operations,12,14.4,2081.945934,1527,69287160.67,1
COMP_000509,Brown-Martinez,Tech,2.530254893,1669647.9,13-01-2024,8.6214034,14.14739953,Sales,13.9,8.2,1184.147447,404,16696479,0
COMP_015918,"Wright, Wilkinson and Cox",Healthcare,4.217833981,376504.46,30-07-2024,7.039069014,38.43118612,Operations,13.5,8.6,105.1688436,205,2259026.76,0
COMP_003738,"Hansen, Flores and Spencer",Tech,1.067474987,4874148.7,15-02-2021,9.312888538,35.32960724,Operations,5.7,1,1324.496929,1466,38993189.6,0
COMP_004092,Smith Ltd,Tech,2.935794841,1602559.24,06-01-2022,10.18557657,10.08279748,Engineering,15.5,7.1,1443.747063,1141,14423033.16,0
COMP_018177,Zimmerman Ltd,Retail,2.02442164,1362877.17,22-08-2024,11.53402453,20.94021334,Engineering,13.9,5.1,611.1556816,182,13628771.7,0
COMP_005986,"Garcia, Johnson and Rodgers",Fintech,3.875696471,2486229.47,26-01-2021,9.762009,2.796589655,Sales,9.1,14.1,5781.929,1486,29834753.64,0
COMP_006107,Jackson PLC,Retail,8.409565584,4943120.12,05-08-2024,7.176928678,44.5427124,Engineering,28.5,10.4,1086.400026,199,34601840.84,0
COMP_011043,Erickson Inc,Healthcare,2.454898367,4845237.11,09-11-2022,10.74349642,10.81058507,Marketing,15.7,5.2,4750.232461,834,48452371.1,0
COMP_012163,"Arnold, Simmons and Valdez",Healthcare,1.959197921,4817096.97,07-08-2022,11.66408733,13.61538037,Operations,26.4,-2,3568.219978,928,67439357.58,0
COMP_000384,"Armstrong, Jones and Jackson",Retail,0.971844576,432639.1,09-12-2023,11.30131961,6.646636914,Marketing,6,13.2,554.6655128,439,4759030.1,0
COMP_007776,"Thompson, Williams and Yates",Tech,3.647613601,4761697.97,15-10-2024,10.53817971,29.488015,Sales,6.7,-4.7,1451.737186,128,47616979.7,0
COMP_012433,"Stark, Petersen and Fowler",SaaS,2.0712875,11180793.3,05-06-2023,11.80690202,34.19273257,Sales,28.4,10.8,3105.775917,626,145350312.9,1
COMP_016013,"Kelly, Kennedy and Vega",Fintech,3.770800421,4119324.47,10-02-2024,12.97056355,7.726219283,Operations,22.3,10.1,4477.526598,376,49431893.64,0
COMP_006262,Foster-Cole,Retail,4.313939469,3742447.36,16-05-2021,7.763201907,31.79786887,Engineering,21.8,3.5,1134.074958,1376,26197131.52,0
COMP_023108,Callahan-Klein,Retail,0.994217076,8424816.52,24-07-2023,9.892975926,44.47406011,Engineering,28.3,3.1,1901.764451,577,101097798.2,0
COMP_015438,"Hernandez, Bonilla and Soto",Tech,3.354238554,4479738,28-11-2021,9.172259596,-5.085780944,Sales,27,-1.9,-9954.973333,1180,40317642,0
COMP_001531,"Hill, Stokes and Perez",SaaS,4.550901916,793059.49,24-02-2024,14.90694893,22.89060947,Engineering,21.6,-1.3,283.2355321,362,11895892.35,0
COMP_021498,"Hamilton, Bell and Gomez",Healthcare,2.700712407,5059532.32,18-10-2021,11.79277654,18.67398866,Operations,14.3,3.9,2342.376074,1221,65773920.16,1
COMP_020050,Thompson-Ortiz,Retail,3.802473315,1385479.06,03-09-2021,7.356675325,40.68035721,Sales,13.1,-0.7,367.5010769,1266,8312874.36,0
COMP_005225,Schroeder Group,Fintech,0.912055591,3573308.11,15-11-2022,9.873575825,18.6605232,Operations,21.1,-2.1,1751.621623,828,39306389.21,0
COMP_002134,Black-Vargas,Retail,1.934874886,1357140.02,23-05-2023,11.79133299,11.28568649,Operations,10.8,5.8,1222.648667,639,13571400.2,0
COMP_024694,Parker Ltd,Tech,2.838926411,3534726.22,06-03-2022,5.222139813,-0.863940325,Operations,9.1,10.6,353472.622,1082,17673631.1,0
COMP_000923,Spears-Garner,Retail,5.384111387,4412722.18,27-08-2021,13.78209222,-8.396146911,Engineering,11.8,-0.8,-5585.724278,1273,57365388.34,0
COMP_016929,Brown-Madden,Tech,2.620666345,2177042.94,11-04-2024,10.18377059,46.67177534,Sales,8,4,444.2944776,315,21770429.4,0
COMP_010398,"Wright, Brown and Patrick",Healthcare,2.006275557,2715462.55,09-11-2024,9.32986004,21.64367938,Sales,22.3,3.4,1170.457996,103,27154625.5,0
COMP_006663,"Tate, Romero and Fisher",Tech,3.829657549,104250.58,31-05-2023,7.844420891,-2.913296166,Marketing,19.3,-2.8,-613.2387059,631,834004.64,0
COMP_005161,"Davis, Moreno and Clark",Retail,0.924653886,15876657.34,03-11-2022,9.179072543,20.59438452,Sales,12.7,4.1,7350.304324,840,142889916.1,0
COMP_002772,Boyd-Coleman,Fintech,3.239856871,616998.92,05-11-2021,17.86254362,50.2062598,Marketing,29.5,1.3,124.6462465,1203,9254983.8,0
COMP_020734,Dougherty Ltd,Fintech,3.572059815,2378085.68,17-06-2020,6.481174697,27.70358266,Engineering,22.1,-1.6,644.467664,1709,16646599.76,0
COMP_023658,"Alvarado, Reese and Hawkins",Healthcare,2.986415599,1438798.55,26-11-2021,10.99520076,49.54391293,Operations,11.8,10.6,315.5259978,1182,15826784.05,0
COMP_019172,May-Bailey,Retail,2.897792148,4292747.76,13-06-2024,10.13111264,0.711924411,Sales,7.6,-0.5,25251.45741,252,42927477.6,0
COMP_013558,Brown-Craig,Tech,2.478795017,2433476.01,16-04-2020,13.93552772,20.51147101,Marketing,6.2,13.1,1106.125459,1771,31635188.13,1
COMP_001995,"Fernandez, Andrade and Schultz",Tech,1.075055533,3777726.59,16-05-2023,5.990600216,-5.904364325,Sales,8.9,1.1,-8785.410674,646,22666359.54,0
COMP_004115,Norris Group,Fintech,2.863700364,7923275.46,04-01-2021,9.200756088,46.63969303,Sales,19.5,14.8,1780.511339,1508,87156030.06,1
COMP_007299,Carey and Sons,Retail,3.016260297,4037082.15,29-04-2022,12.92323683,35.70970523,Operations,21.1,-0.6,1197.947226,1028,56519150.1,1
COMP_009222,Bates-Flores,Fintech,1.92475875,5163213.71,06-06-2021,15.59453836,38.25247968,Operations,16.7,6.4,1241.157142,1355,72284991.94,1
COMP_013716,"Pineda, Wagner and Howard",Fintech,5.486977865,5832988.37,09-06-2020,13.25899604,2.199041339,Engineering,20.8,11.3,18228.08866,1717,81661837.18,0
COMP_015752,Henry Ltd,Fintech,0.96858715,3434007.33,02-05-2023,17.47944785,17.38169083,Engineering,23.4,7.3,1856.220178,660,65246139.27,0
COMP_013761,Hubbard and Sons,Tech,5.177598827,4179101.94,26-12-2023,20.79452039,26.8100157,Marketing,16.5,5.1,1571.090955,422,83582038.8,1
COMP_013564,"Wilson, Roman and Medina",Retail,2.88228696,4494069.19,23-01-2023,15.88595173,48.99871317,Sales,10.2,14.9,934.3179189,759,62916968.66,1
COMP_003634,"Smith, Cruz and Myers",Healthcare,1.077412864,502901.58,27-04-2020,6.266062654,29.49827797,Marketing,21.4,-0.5,154.7389477,1760,2514507.9,0
COMP_017284,Newton PLC,Fintech,2.081792772,4326754.22,07-05-2021,7.507319557,22.34673971,Operations,28.2,10.5,1810.357414,1385,30287279.54,0
COMP_010072,Gaines PLC,Tech,3.979270086,915358.68,21-11-2023,7.009600575,26.23766544,Marketing,7.4,12.7,320.0554825,457,5492152.08,0
COMP_011017,Gaines Ltd,Healthcare,1.087446139,2202344.37,09-11-2023,9.041740518,40.54770608,Operations,6,12.5,557.5555367,469,19821099.33,0
COMP_013188,"Jarvis, Oconnor and Rosario",Healthcare,2.772591539,3477131.79,02-03-2021,10.02441188,33.23131583,Sales,23.7,4.6,907.8673081,1451,31294186.11,0
COMP_000247,"Clark, Alexander and Smith",Tech,3.014143795,8120217.96,06-03-2024,6.48800693,16.95605144,Engineering,27.9,10.3,5238.850297,351,48721307.76,0
COMP_015076,Campbell-Brown,Fintech,2.759023611,8160598,27-02-2022,10.14817238,-3.884717532,Sales,10.9,14.4,-28139.9931,1089,81605980,0
COMP_010815,Page-Hall,Fintech,1.186853905,1994030.09,08-06-2024,14.86679797,2.966995167,Marketing,19,11.1,5389.270514,257,25922391.17,0
COMP_012687,Wilson and Sons,Fintech,0.912696965,2195574.1,20-07-2023,8.15824798,32.01383562,Marketing,7.1,7.5,634.5589884,581,17564592.8,0
COMP_001246,Osborn Ltd,Fintech,3.227102127,10202122.44,17-08-2022,7.575205802,10.48134481,Marketing,17.6,14.1,9274.656764,918,81616979.52,0
COMP_016930,"Kennedy, Lee and Moreno",Fintech,2.868532662,5305717.44,19-12-2021,8.38401961,29.80441146,Sales,24.9,-4.8,1848.682035,1159,47751456.96,0
COMP_020700,Jones-Colon,Healthcare,1.160139203,345988.49,02-08-2023,9.576654997,1.019752396,Sales,18,-2.9,1647.564238,568,2767907.92,0
COMP_000933,Ochoa-Davidson,Fintech,3.948895663,710145.95,26-11-2024,9.876904967,51.06685191,Marketing,20.4,9.7,154.3795543,86,7101459.5,0
COMP_008900,"Escobar, Williams and Lowe",SaaS,2.325375367,5636888.06,15-04-2020,9.930477321,-5.088884652,Marketing,24.5,6.3,-11993.37885,1772,67642656.72,0
COMP_020570,"Johnson, Miller and Owens",Tech,2.589630295,8153156.04,03-11-2020,11.22604838,25.21067215,Sales,13.7,0.6,3184.826578,1570,73378404.36,0
COMP_002390,Lee Group,Fintech,0.966914582,2928995.76,29-05-2020,10.69927727,29.15948984,Sales,6.5,0.2,1105.281419,1728,32218953.36,0
COMP_013366,Klein and Sons,Fintech,3.413251358,8029819.36,13-02-2023,7.079365883,10.39559521,Engineering,6.7,-4,7795.941126,738,64238554.88,0
COMP_008848,Salinas-Anderson,SaaS,0.936148562,3339651.94,23-12-2021,10.61772458,14.00745827,Engineering,7.8,-2.4,2168.605156,1155,33396519.4,0
COMP_004971,"Decker, Hernandez and Thompson",Tech,4.937641612,8519249.09,22-08-2023,9.998882475,21.07495197,Sales,10.2,-0.6,3640.704739,548,93711739.99,0
COMP_009472,"Lewis, Romero and Webster",Tech,3.172641331,5127232.03,20-05-2021,6.257286439,33.99804043,Marketing,15.4,5.7,1726.340751,1372,35890624.21,0
COMP_000050,Park-Armstrong,SaaS,1.725907675,5840787.49,23-09-2023,7.744514217,12.11184364,Marketing,17.6,3.9,4867.322908,516,46726299.92,0
COMP_011829,"Schaefer, Mendoza and Thompson",Tech,6.326021106,255167.59,15-03-2021,12.32072066,17.91442314,Engineering,20.5,4.9,131.5296856,1438,3317178.67,0
COMP_017091,Martin-Austin,Healthcare,3.778301542,5374344.5,28-01-2023,13.66193846,41.93117949,Sales,19.6,5.6,1267.53408,754,75240823,1
COMP_008459,Jones-Lawson,Tech,1.665224758,2996449.68,01-06-2023,14.89454592,29.28680377,Sales,24.4,10.8,972.8732727,630,47943194.88,1
COMP_010766,Allen Inc,Tech,3.083224425,4746273.71,18-10-2021,4.389039864,10.26636452,Marketing,26.1,6.4,4127.19453,1221,18985094.84,0
COMP_015905,Hobbs Group,Retail,2.766699064,7151894.95,03-08-2020,7.511177136,11.59785282,Marketing,26.3,13.8,5182.532572,1662,64367054.55,0
